TMU ID, Legacy TMU ID, Site Name,,,,,,,,,
233C060F5CC92DDDE053802011AC0D83,30016383,TMU Site 9956/1 on link A1081 westbound between A505/B653 and M1 J10; GPS Ref: 509008;218723; Westbound,,,,,,,,,
,,,,,,,,,,,
Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2016-06-13,19:59:00,0,365,346,8,5,6,79.14,15,200110536,4
2016-06-13,20:14:00,0,264,245,10,3,6,80.31,15,200110536,4
2016-06-13,20:29:00,0,368,340,13,8,7,78.57,15,200110536,4
2016-06-13,20:44:00,0,335,314,9,4,8,80.14,15,200110536,4
2016-06-13,20:59:00,0,321,304,9,2,6,79.27,15,200110536,4
2016-06-13,21:14:00,0,305,287,7,1,10,80.71,15,200110536,4
2016-06-13,21:29:00,0,243,230,8,3,2,80.95,15,200110536,4
2016-06-13,21:44:00,0,272,257,6,6,3,80.49,15,200110536,4
2016-06-13,21:59:00,0,267,253,7,3,4,80.1,15,200110536,4
2016-06-13,22:14:00,0,271,248,11,1,11,80.5,15,200110536,4
2016-06-13,22:29:00,0,288,275,7,2,4,78.92,15,200110536,4
2016-06-13,22:44:00,0,239,224,6,4,5,79.9,15,200110536,4
2016-06-13,22:59:00,0,204,186,6,6,6,78.83,15,200110536,4
2016-06-13,23:14:00,0,182,162,7,5,8,80.75,15,200110536,4
2016-06-13,23:29:00,0,212,198,7,2,5,79.98,15,200110536,4
2016-06-13,23:44:00,0,115,102,7,1,5,79.19,15,200110536,4
2016-06-13,23:59:00,0,164,143,9,4,8,80.74,15,200110536,4
2016-06-14,0:14:00,0,171,156,8,2,5,79.57,15,200110536,4
2016-06-14,0:29:00,0,172,154,6,3,9,79.82,15,200110536,4
2016-06-14,0:44:00,0,126,111,6,4,5,78.7,15,200110536,4
2016-06-14,0:59:00,0,68,61,4,2,1,78.9,15,200110536,4
2016-06-14,1:14:00,1,67,54,3,6,4,79.77,15,200110536,4
2016-06-14,1:29:00,1,85,74,4,4,3,81.09,15,200110536,4
2016-06-14,1:44:00,1,71,59,4,5,3,81.75,15,200110536,4
2016-06-14,1:59:00,1,59,43,2,5,9,84,15,200110536,4
2016-06-14,2:14:00,1,64,52,3,3,6,83.05,15,200110536,4
2016-06-14,2:29:00,1,67,58,4,1,4,81.75,15,200110536,4
2016-06-14,2:44:00,1,77,65,5,2,5,79.47,15,200110536,4
2016-06-14,2:59:00,1,81,64,4,5,8,79.9,15,200110536,4
2016-06-14,3:14:00,1,89,79,4,2,4,77.66,15,200110536,4
2016-06-14,3:29:00,1,70,64,3,3,0,79.66,15,200110536,4
2016-06-14,3:44:00,1,74,64,5,2,3,80.7,15,200110536,4
2016-06-14,3:59:00,1,85,71,8,4,2,80.73,15,200110536,4
2016-06-14,4:14:00,1,93,71,9,6,7,79.94,15,200110536,4
2016-06-14,4:29:00,1,119,98,10,2,9,79.5,15,200110536,4
2016-06-14,4:44:00,1,139,127,8,2,2,76.98,15,200110536,4
2016-06-14,4:59:00,1,159,138,7,5,9,78.99,15,200110536,4
2016-06-14,5:14:00,1,234,200,19,7,8,80.03,15,200110536,4
2016-06-14,5:29:00,1,299,258,24,10,7,79.49,15,200110536,4
2016-06-14,5:44:00,1,403,347,45,6,5,77.95,15,200110536,4
2016-06-14,5:59:00,1,515,441,54,13,7,76.93,15,200110536,4
2016-06-14,6:14:00,1,622,518,78,20,6,75.53,15,200110536,4
2016-06-14,6:29:00,1,534,460,53,12,9,75.54,15,200110536,4
2016-06-14,6:44:00,1,527,464,39,13,11,71.02,15,200110536,4
2016-06-14,6:59:00,1,513,456,28,16,13,60.78,15,200110536,4
2016-06-14,7:14:00,1,514,433,33,27,21,45.13,15,200110536,4
2016-06-14,7:29:00,1,526,460,23,19,24,36.16,15,200110536,4
2016-06-14,7:44:00,1,508,439,30,22,17,44.44,15,200110536,4
2016-06-14,7:59:00,1,506,439,25,27,15,39.79,15,200110536,4
2016-06-14,8:14:00,1,449,373,24,17,35,31.22,15,200110536,4
2016-06-14,8:29:00,1,580,506,28,28,18,30.49,15,200110536,4
2016-06-14,8:44:00,1,512,456,13,26,17,75.93,15,200110536,4
2016-06-14,8:59:00,1,496,427,26,25,18,76.01,15,200110536,4
2016-06-14,9:14:00,1,509,455,21,21,12,76.04,15,200110536,4
2016-06-14,9:29:00,1,460,396,32,21,11,77.17,15,200110536,4
2016-06-14,9:44:00,1,444,385,32,10,17,79.27,15,200110536,4
2016-06-14,9:59:00,1,407,354,25,16,12,76.89,15,200110536,4
2016-06-14,10:14:00,1,366,299,32,21,14,77.77,15,200110536,4
2016-06-14,10:29:00,1,359,305,21,28,5,77.17,15,200110536,4
2016-06-14,10:44:00,1,365,308,21,17,19,79.13,15,200110536,4
2016-06-14,10:59:00,1,359,301,28,17,13,79.43,15,200110536,4
2016-06-14,11:14:00,1,362,296,31,17,18,77.76,15,200110536,4
2016-06-14,11:29:00,1,367,308,26,20,13,78.42,15,200110536,4
2016-06-14,11:44:00,1,337,286,23,20,8,78.81,15,200110536,4
2016-06-14,11:59:00,1,335,287,21,15,12,80.01,15,200110536,4
2016-06-14,12:14:00,1,376,316,32,14,14,79.56,15,200110536,4
2016-06-14,12:29:00,1,356,314,21,12,9,77.31,15,200110536,4
2016-06-14,12:44:00,1,337,289,22,12,14,78.44,15,200110536,4
2016-06-14,12:59:00,1,390,342,18,13,17,77.81,15,200110536,4
2016-06-14,13:14:00,1,377,322,21,18,16,78.76,15,200110536,4
2016-06-14,13:29:00,1,424,372,20,24,8,78.11,15,200110536,4
2016-06-14,13:44:00,1,400,340,20,19,21,77.01,15,200110536,4
2016-06-14,13:59:00,1,412,380,12,8,12,76.88,15,200110536,4
2016-06-14,14:14:00,1,431,367,24,22,18,78.32,15,200110536,4
2016-06-14,14:29:00,1,435,377,29,21,8,78.42,15,200110536,4
2016-06-14,14:44:00,1,420,352,32,19,17,79.01,15,200110536,4
2016-06-14,14:59:00,1,462,414,15,25,8,78.49,15,200110536,4
2016-06-14,15:14:00,1,536,474,33,15,14,77.05,15,200110536,4
2016-06-14,15:29:00,1,515,462,23,27,3,77.5,15,200110536,4
2016-06-14,15:44:00,1,504,443,31,21,9,78.41,15,200110536,4
2016-06-14,15:59:00,1,490,452,20,13,5,77.83,15,200110536,4
2016-06-14,16:14:00,1,625,568,31,12,14,77.94,15,200110536,4
2016-06-14,16:29:00,1,592,547,24,14,7,78.37,15,200110536,4
2016-06-14,16:44:00,1,675,638,20,12,5,77.1,15,200110536,4
2016-06-14,16:59:00,1,614,566,28,12,8,77.78,15,200110536,4
2016-06-14,17:14:00,1,768,729,20,13,6,76.91,15,200110536,4
2016-06-14,17:29:00,1,737,708,15,10,4,77.46,15,200110536,4
2016-06-14,17:44:00,1,737,711,12,7,7,76.74,15,200110536,4
2016-06-14,17:59:00,1,729,693,21,10,5,76.96,15,200110536,4
2016-06-14,18:14:00,1,563,527,18,7,11,79.42,15,200110536,4
2016-06-14,18:29:00,1,596,563,17,6,10,76.64,15,200110536,4
2016-06-14,18:44:00,1,512,488,9,12,3,77.83,15,200110536,4
2016-06-14,18:59:00,1,430,400,17,7,6,79.23,15,200110536,4
2016-06-14,19:14:00,1,455,421,16,7,11,79.42,15,200110536,4
2016-06-14,19:29:00,1,431,409,17,2,3,79.5,15,200110536,4
2016-06-14,19:44:00,1,391,370,12,4,5,79.93,15,200110536,4
2016-06-14,19:59:00,1,374,349,14,3,8,80.56,15,200110536,4
2016-06-14,20:14:00,1,367,334,16,6,11,80.09,15,200110536,4
2016-06-14,20:29:00,1,325,312,4,3,6,78.2,15,200110536,4
2016-06-14,20:44:00,1,288,268,8,4,8,78.98,15,200110536,4
2016-06-14,20:59:00,1,305,278,16,3,8,79.63,15,200110536,4
2016-06-14,21:14:00,1,306,278,18,5,5,80.25,15,200110536,4
2016-06-14,21:29:00,1,252,238,6,2,6,81.41,15,200110536,4
2016-06-14,21:44:00,1,259,244,5,4,6,81.14,15,200110536,4
2016-06-14,21:59:00,1,249,237,6,3,3,79.19,15,200110536,4
2016-06-14,22:14:00,1,258,242,6,2,8,80.42,15,200110536,4
2016-06-14,22:29:00,1,232,220,4,4,4,79.02,15,200110536,4
2016-06-14,22:44:00,1,226,207,6,5,8,78.67,15,200110536,4
2016-06-14,22:59:00,1,169,159,5,4,1,79.64,15,200110536,4
2016-06-14,23:14:00,1,158,136,9,4,9,80.56,15,200110536,4
2016-06-14,23:29:00,1,146,124,7,8,7,80.02,15,200110536,4
2016-06-14,23:44:00,1,119,104,5,3,7,80.86,15,200110536,4
2016-06-14,23:59:00,1,112,95,7,4,6,79.44,15,200110536,4
2016-06-15,0:14:00,1,145,130,7,3,5,79.67,15,200110536,4
2016-06-15,0:29:00,1,172,159,5,3,5,79.74,15,200110536,4
2016-06-15,0:44:00,1,212,192,14,3,3,78.78,15,200110536,4
2016-06-15,0:59:00,1,192,177,5,5,5,79.91,15,200110536,4
2016-06-15,1:14:00,2,130,116,8,4,2,80.7,15,200110536,4
2016-06-15,1:29:00,2,78,63,8,4,3,80.86,15,200110536,4
2016-06-15,1:44:00,2,62,52,1,2,7,81.14,15,200110536,4
2016-06-15,1:59:00,2,85,70,2,4,9,81.7,15,200110536,4
2016-06-15,2:14:00,2,91,81,3,2,5,81.52,15,200110536,4
2016-06-15,2:29:00,2,67,56,2,3,6,80.65,15,200110536,4
2016-06-15,2:44:00,2,84,72,3,3,6,80.49,15,200110536,4
2016-06-15,2:59:00,2,93,79,7,4,3,80.24,15,200110536,4
2016-06-15,3:14:00,2,104,87,4,8,5,80.17,15,200110536,4
2016-06-15,3:29:00,2,78,71,1,2,4,82.12,15,200110536,4
2016-06-15,3:44:00,2,85,71,8,2,4,80.84,15,200110536,4
2016-06-15,3:59:00,2,100,90,4,3,3,78.91,15,200110536,4
2016-06-15,4:14:00,2,112,97,6,5,4,80.96,15,200110536,4
2016-06-15,4:29:00,2,126,113,7,2,4,82.78,15,200110536,4
2016-06-15,4:44:00,2,167,141,10,7,9,80.02,15,200110536,4
2016-06-15,4:59:00,2,170,151,5,4,10,78.53,15,200110536,4
2016-06-15,5:14:00,2,209,188,10,6,5,79.01,15,200110536,4
2016-06-15,5:29:00,2,317,276,24,11,6,77.99,15,200110536,4
2016-06-15,5:44:00,2,465,403,47,10,5,77.59,15,200110536,4
2016-06-15,5:59:00,2,578,492,63,17,6,77.9,15,200110536,4
2016-06-15,6:14:00,2,604,513,64,20,7,75.98,15,200110536,4
2016-06-15,6:29:00,2,590,499,59,22,10,76.86,15,200110536,4
2016-06-15,6:44:00,2,587,514,49,18,6,76.88,15,200110536,4
2016-06-15,6:59:00,2,555,485,43,16,11,74.31,15,200110536,4
2016-06-15,7:14:00,2,563,509,28,21,5,66.06,15,200110536,4
2016-06-15,7:29:00,2,612,551,30,23,8,76.29,15,200110536,4
2016-06-15,7:44:00,2,599,531,32,21,15,74.58,15,200110536,4
2016-06-15,7:59:00,2,554,498,31,15,10,76.9,15,200110536,4
2016-06-15,8:14:00,2,559,502,25,20,12,76.71,15,200110536,4
2016-06-15,8:29:00,2,549,499,28,15,7,77.25,15,200110536,4
2016-06-15,8:44:00,2,524,462,28,21,13,77.59,15,200110536,4
2016-06-15,8:59:00,2,491,430,31,18,12,78.31,15,200110536,4
2016-06-15,9:14:00,2,509,450,22,22,15,77.56,15,200110536,4
2016-06-15,9:29:00,2,499,428,28,26,17,78.22,15,200110536,4
2016-06-15,9:44:00,2,446,363,35,30,18,78.55,15,200110536,4
2016-06-15,9:59:00,2,359,306,24,20,9,80,15,200110536,4
2016-06-15,10:14:00,2,366,299,34,17,16,78.63,15,200110536,4
2016-06-15,10:29:00,2,349,282,23,29,15,78.6,15,200110536,4
2016-06-15,10:44:00,2,355,292,29,18,16,79.45,15,200110536,4
2016-06-15,10:59:00,2,324,267,19,23,15,79.58,15,200110536,4
2016-06-15,11:14:00,2,331,279,24,18,10,80.69,15,200110536,4
2016-06-15,11:29:00,2,368,315,26,15,12,77.94,15,200110536,4
2016-06-15,11:44:00,2,390,339,21,10,20,79.58,15,200110536,4
2016-06-15,11:59:00,2,344,270,36,21,17,79.45,15,200110536,4
2016-06-15,12:14:00,2,369,317,18,23,11,78.7,15,200110536,4
2016-06-15,12:29:00,2,342,286,23,24,9,79.84,15,200110536,4
2016-06-15,12:44:00,2,405,342,25,20,18,79.05,15,200110536,4
2016-06-15,12:59:00,2,438,383,28,21,6,79.28,15,200110536,4
2016-06-15,13:14:00,2,427,373,20,13,21,79.94,15,200110536,4
2016-06-15,13:29:00,2,428,378,21,17,12,78.42,15,200110536,4
2016-06-15,13:44:00,2,461,415,21,21,4,78.16,15,200110536,4
2016-06-15,13:59:00,2,481,427,27,15,12,80.06,15,200110536,4
2016-06-15,14:14:00,2,474,413,28,15,18,79.05,15,200110536,4
2016-06-15,14:29:00,2,425,371,21,18,15,79.01,15,200110536,4
2016-06-15,14:44:00,2,465,406,20,23,16,78.72,15,200110536,4
2016-06-15,14:59:00,2,417,365,18,22,12,80.16,15,200110536,4
2016-06-15,15:14:00,2,512,451,27,23,11,79.98,15,200110536,4
2016-06-15,15:29:00,2,482,439,23,12,8,79.56,15,200110536,4
2016-06-15,15:44:00,2,515,467,26,11,11,79.13,15,200110536,4
2016-06-15,15:59:00,2,478,439,27,7,5,80.27,15,200110536,4
2016-06-15,16:14:00,2,659,615,25,7,12,78.12,15,200110536,4
2016-06-15,16:29:00,2,654,607,32,10,5,77.19,15,200110536,4
2016-06-15,16:44:00,2,669,622,25,13,9,78.56,15,200110536,4
2016-06-15,16:59:00,2,696,641,33,14,8,77.48,15,200110536,4
2016-06-15,17:14:00,2,797,746,29,7,15,76.29,15,200110536,4
2016-06-15,17:29:00,2,734,698,24,9,3,76.63,15,200110536,4
2016-06-15,17:44:00,2,737,694,28,7,8,76.72,15,200110536,4
2016-06-15,17:59:00,2,710,679,19,9,3,75.89,15,200110536,4
2016-06-15,18:14:00,2,649,615,19,7,8,77.36,15,200110536,4
2016-06-15,18:29:00,2,634,604,11,9,10,76.94,15,200110536,4
2016-06-15,18:44:00,2,542,512,13,11,6,77.81,15,200110536,4
2016-06-15,18:59:00,2,474,442,18,2,12,77.4,15,200110536,4
2016-06-15,19:14:00,2,473,444,15,8,6,78.09,15,200110536,4
2016-06-15,19:29:00,2,410,391,10,6,3,78.96,15,200110536,4
2016-06-15,19:44:00,2,396,374,12,4,6,79.76,15,200110536,4
2016-06-15,19:59:00,2,347,325,9,6,7,80.7,15,200110536,4
2016-06-15,20:14:00,2,370,348,7,5,10,80.69,15,200110536,4
2016-06-15,20:29:00,2,384,360,11,7,6,81.33,15,200110536,4
2016-06-15,20:44:00,2,384,360,17,2,5,80.69,15,200110536,4
2016-06-15,20:59:00,2,329,300,15,5,9,78.53,15,200110536,4
2016-06-15,21:14:00,2,254,223,14,3,14,80.58,15,200110536,4
2016-06-15,21:29:00,2,275,258,10,5,2,80.32,15,200110536,4
2016-06-15,21:44:00,2,306,294,9,3,0,78.94,15,200110536,4
2016-06-15,21:59:00,2,216,206,6,0,4,80.39,15,200110536,4
2016-06-15,22:14:00,2,271,250,12,3,6,79.07,15,200110536,4
2016-06-15,22:29:00,2,257,243,9,1,4,80.52,15,200110536,4
2016-06-15,22:44:00,2,258,241,7,6,4,79.54,15,200110536,4
2016-06-15,22:59:00,2,237,219,8,3,7,79.83,15,200110536,4
2016-06-15,23:14:00,2,183,168,6,4,5,79.56,15,200110536,4
2016-06-15,23:29:00,2,140,126,6,5,3,78.06,15,200110536,4
2016-06-15,23:44:00,2,205,183,12,4,6,81.68,15,200110536,4
2016-06-15,23:59:00,2,195,177,6,3,9,78.24,15,200110536,4
2016-06-16,0:14:00,2,190,163,7,5,15,81.13,15,200110536,4
2016-06-16,0:29:00,2,126,115,4,2,5,81.15,15,200110536,4
2016-06-16,0:44:00,2,140,132,2,2,4,81.27,15,200110536,4
2016-06-16,0:59:00,2,151,134,8,1,8,81.33,15,200110536,4
2016-06-16,1:14:00,3,91,77,4,6,4,81.89,15,200110536,4
2016-06-16,1:29:00,3,100,94,1,2,3,79.6,15,200110536,4
2016-06-16,1:44:00,3,170,160,3,5,2,78.56,15,200110536,4
2016-06-16,1:59:00,3,140,115,12,4,9,81.47,15,200110536,4
2016-06-16,2:14:00,3,87,73,1,5,8,81.63,15,200110536,4
2016-06-16,2:29:00,3,72,56,3,6,7,78.56,15,200110536,4
2016-06-16,2:44:00,3,50,36,8,1,5,77.79,15,200110536,4
2016-06-16,2:59:00,3,53,43,2,4,4,78.38,15,200110536,4
2016-06-16,3:14:00,3,53,41,3,6,3,79.17,15,200110536,4
2016-06-16,3:29:00,3,50,39,4,3,4,80.08,15,200110536,4
2016-06-16,3:44:00,3,67,58,2,3,4,79.54,15,200110536,4
2016-06-16,3:59:00,3,62,50,6,4,2,79.1,15,200110536,4
2016-06-16,4:14:00,3,83,66,6,5,6,79.14,15,200110536,4
2016-06-16,4:29:00,3,92,80,6,3,3,80.27,15,200110536,4
2016-06-16,4:44:00,3,136,116,9,7,4,80.16,15,200110536,4
2016-06-16,4:59:00,3,204,176,14,7,7,79.3,15,200110536,4
2016-06-16,5:14:00,3,236,202,20,7,7,79.15,15,200110536,4
2016-06-16,5:29:00,3,303,269,20,8,6,78.49,15,200110536,4
2016-06-16,5:44:00,3,440,391,34,11,4,78.11,15,200110536,4
2016-06-16,5:59:00,3,540,466,51,19,4,76.99,15,200110536,4
2016-06-16,6:14:00,3,631,534,73,15,9,75,15,200110536,4
2016-06-16,6:29:00,3,563,490,50,17,6,76.64,15,200110536,4
2016-06-16,6:44:00,3,600,512,52,20,16,75.47,15,200110536,4
2016-06-16,6:59:00,3,606,537,40,19,10,74.93,15,200110536,4
2016-06-16,7:14:00,3,571,513,31,17,10,73.99,15,200110536,4
2016-06-16,7:29:00,3,576,530,28,15,3,74.29,15,200110536,4
2016-06-16,7:44:00,3,603,537,34,15,17,76.81,15,200110536,4
2016-06-16,7:59:00,3,562,503,24,18,17,79.08,15,200110536,4
2016-06-16,8:14:00,3,598,534,30,23,11,76.72,15,200110536,4
2016-06-16,8:29:00,3,537,480,22,21,14,79.39,15,200110536,4
2016-06-16,8:44:00,3,531,476,25,16,14,77.98,15,200110536,4
2016-06-16,8:59:00,3,489,433,25,13,18,77.53,15,200110536,4
2016-06-16,9:14:00,3,530,485,22,17,6,77.83,15,200110536,4
2016-06-16,9:29:00,3,475,407,29,21,18,77.94,15,200110536,4
2016-06-16,9:44:00,3,421,370,18,19,14,79.06,15,200110536,4
2016-06-16,9:59:00,3,326,262,28,23,13,79.5,15,200110536,4
2016-06-16,10:14:00,3,352,279,28,23,22,78.35,15,200110536,4
2016-06-16,10:29:00,3,362,302,29,23,8,77.97,15,200110536,4
2016-06-16,10:44:00,3,362,307,29,15,11,79.06,15,200110536,4
2016-06-16,10:59:00,3,395,329,31,22,13,77.77,15,200110536,4
2016-06-16,11:14:00,3,361,311,18,18,14,79.32,15,200110536,4
2016-06-16,11:29:00,3,400,346,17,22,15,78.01,15,200110536,4
2016-06-16,11:44:00,3,353,309,19,16,9,79.78,15,200110536,4
2016-06-16,11:59:00,3,332,282,21,19,10,79.9,15,200110536,4
2016-06-16,12:14:00,3,378,338,17,15,8,79.61,15,200110536,4
2016-06-16,12:29:00,3,450,385,31,21,13,78.12,15,200110536,4
2016-06-16,12:44:00,3,432,370,28,15,19,79.46,15,200110536,4
2016-06-16,12:59:00,3,423,377,16,20,10,80.26,15,200110536,4
2016-06-16,13:14:00,3,457,406,22,17,12,80.34,15,200110536,4
2016-06-16,13:29:00,3,482,430,27,15,10,80.35,15,200110536,4
2016-06-16,13:44:00,3,466,402,25,21,18,80.16,15,200110536,4
2016-06-16,13:59:00,3,466,412,21,23,10,79.73,15,200110536,4
2016-06-16,14:14:00,3,511,456,20,21,14,79.91,15,200110536,4
2016-06-16,14:29:00,3,481,410,26,23,22,79.69,15,200110536,4
2016-06-16,14:44:00,3,462,409,23,17,13,78.78,15,200110536,4
2016-06-16,14:59:00,3,457,401,27,18,11,77.46,15,200110536,4
2016-06-16,15:14:00,3,532,484,22,17,9,78.72,15,200110536,4
2016-06-16,15:29:00,3,451,409,20,10,12,79.4,15,200110536,4
2016-06-16,15:44:00,3,513,469,21,13,10,78.15,15,200110536,4
2016-06-16,15:59:00,3,446,400,24,11,11,79.84,15,200110536,4
2016-06-16,16:14:00,3,653,610,23,12,8,78.51,15,200110536,4
2016-06-16,16:29:00,3,613,561,27,9,16,77.92,15,200110536,4
2016-06-16,16:44:00,3,665,619,32,6,8,76.42,15,200110536,4
2016-06-16,16:59:00,3,589,549,17,8,15,77.2,15,200110536,4
2016-06-16,17:14:00,3,733,691,23,14,5,76.82,15,200110536,4
2016-06-16,17:29:00,3,712,684,17,5,6,76.04,15,200110536,4
2016-06-16,17:44:00,3,704,674,18,9,3,75.86,15,200110536,4
2016-06-16,17:59:00,3,721,681,20,11,9,76.3,15,200110536,4
2016-06-16,18:14:00,3,664,628,23,7,6,74.3,15,200110536,4
2016-06-16,18:29:00,3,601,570,21,3,7,76.83,15,200110536,4
2016-06-16,18:44:00,3,464,431,20,9,4,79.42,15,200110536,4
2016-06-16,18:59:00,3,428,402,13,5,8,80.09,15,200110536,4
2016-06-16,19:14:00,3,391,362,15,6,8,80.31,15,200110536,4
2016-06-16,19:29:00,3,325,304,14,3,4,80.59,15,200110536,4
2016-06-16,19:44:00,3,351,336,9,0,6,80.09,15,200110536,4
2016-06-16,19:59:00,3,348,328,12,3,5,81.11,15,200110536,4
2016-06-16,20:14:00,3,357,327,16,6,8,79.4,15,200110536,4
2016-06-16,20:29:00,3,293,277,9,3,4,81.06,15,200110536,4
2016-06-16,20:44:00,3,283,266,10,1,6,80.71,15,200110536,4
2016-06-16,20:59:00,3,254,235,9,2,8,81.45,15,200110536,4
2016-06-16,21:14:00,3,251,240,3,1,7,80.87,15,200110536,4
2016-06-16,21:29:00,3,323,307,8,3,5,79.84,15,200110536,4
2016-06-16,21:44:00,3,283,267,8,2,6,78.25,15,200110536,4
2016-06-16,21:59:00,3,293,278,6,4,5,74.65,15,200110536,4
2016-06-16,22:14:00,3,297,275,8,6,8,77.75,15,200110536,4
2016-06-16,22:29:00,3,214,199,8,4,3,77.12,15,200110536,4
2016-06-16,22:44:00,3,227,211,9,2,5,76.52,15,200110536,4
2016-06-16,22:59:00,3,187,172,9,2,4,79.31,15,200110536,4
2016-06-16,23:14:00,3,198,183,10,5,0,79.23,15,200110536,4
2016-06-16,23:29:00,3,226,210,7,2,7,80.08,15,200110536,4
2016-06-16,23:44:00,3,165,146,9,3,7,80.21,15,200110536,4
2016-06-16,23:59:00,3,143,125,3,6,9,80.06,15,200110536,4
2016-06-17,0:14:00,3,107,93,4,4,6,80.15,15,200110536,4
2016-06-17,0:29:00,3,171,155,6,7,3,80.29,15,200110536,4
2016-06-17,0:44:00,3,209,187,10,3,9,78.71,15,200110536,4
2016-06-17,0:59:00,3,163,151,7,3,2,80.58,15,200110536,4
2016-06-17,1:14:00,4,108,92,6,8,2,81.08,15,200110536,4
2016-06-17,1:29:00,4,72,58,4,1,9,80.49,15,200110536,4
2016-06-17,1:44:00,4,78,66,5,4,3,80,15,200110536,4
2016-06-17,1:59:00,4,50,38,1,7,4,80.85,15,200110536,4
2016-06-17,2:14:00,4,80,73,4,0,3,80.43,15,200110536,4
2016-06-17,2:29:00,4,43,32,1,4,6,80.88,15,200110536,4
2016-06-17,2:44:00,4,79,68,1,1,9,81.47,15,200110536,4
2016-06-17,2:59:00,4,67,51,9,2,5,81.47,15,200110536,4
2016-06-17,3:14:00,4,85,68,7,6,4,79.74,15,200110536,4
2016-06-17,3:29:00,4,87,72,9,4,2,79.1,15,200110536,4
2016-06-17,3:44:00,4,103,96,3,3,1,80.19,15,200110536,4
2016-06-17,3:59:00,4,100,90,4,4,2,80.84,15,200110536,4
2016-06-17,4:14:00,4,106,92,4,5,5,79.22,15,200110536,4
2016-06-17,4:29:00,4,127,113,8,3,3,80.2,15,200110536,4
2016-06-17,4:44:00,4,151,135,5,4,7,79.96,15,200110536,4
2016-06-17,4:59:00,4,174,147,13,7,7,80.26,15,200110536,4
2016-06-17,5:14:00,4,203,173,18,6,6,79.7,15,200110536,4
2016-06-17,5:29:00,4,314,265,28,11,10,78.81,15,200110536,4
2016-06-17,5:44:00,4,418,369,36,10,3,77.77,15,200110536,4
2016-06-17,5:59:00,4,467,395,46,15,11,76.53,15,200110536,4
2016-06-17,6:14:00,4,576,481,66,19,10,75.07,15,200110536,4
2016-06-17,6:29:00,4,585,504,49,23,9,73.75,15,200110536,4
2016-06-17,6:44:00,4,524,456,42,17,9,76.81,15,200110536,4
2016-06-17,6:59:00,4,543,472,51,12,8,76.59,15,200110536,4
2016-06-17,7:14:00,4,563,505,40,15,3,74.82,15,200110536,4
2016-06-17,7:29:00,4,573,496,35,23,19,75.18,15,200110536,4
2016-06-17,7:44:00,4,608,555,28,16,9,76.97,15,200110536,4
2016-06-17,7:59:00,4,556,506,27,15,8,77.46,15,200110536,4
2016-06-17,8:14:00,4,548,487,23,20,18,77.14,15,200110536,4
2016-06-17,8:29:00,4,513,447,28,23,15,77.69,15,200110536,4
2016-06-17,8:44:00,4,535,479,30,12,14,76.96,15,200110536,4
2016-06-17,8:59:00,4,526,466,24,20,16,77.55,15,200110536,4
2016-06-17,9:14:00,4,496,425,36,21,14,77.15,15,200110536,4
2016-06-17,9:29:00,4,412,350,27,22,13,77.98,15,200110536,4
2016-06-17,9:44:00,4,409,345,33,17,14,77.65,15,200110536,4
2016-06-17,9:59:00,4,434,362,32,20,20,79.23,15,200110536,4
2016-06-17,10:14:00,4,393,326,35,22,10,79.88,15,200110536,4
2016-06-17,10:29:00,4,455,388,28,29,10,79.67,15,200110536,4
2016-06-17,10:44:00,4,387,327,27,19,14,78.6,15,200110536,4
2016-06-17,10:59:00,4,373,319,25,22,7,79.32,15,200110536,4
2016-06-17,11:14:00,4,389,324,29,23,13,77.65,15,200110536,4
2016-06-17,11:29:00,4,382,329,24,15,14,79.49,15,200110536,4
2016-06-17,11:44:00,4,369,300,34,19,16,79.52,15,200110536,4
2016-06-17,11:59:00,4,402,364,15,17,6,79.01,15,200110536,4
2016-06-17,12:14:00,4,425,368,26,17,14,79.05,15,200110536,4
2016-06-17,12:29:00,4,456,398,28,20,10,79.23,15,200110536,4
2016-06-17,12:44:00,4,429,376,25,21,7,78.63,15,200110536,4
2016-06-17,12:59:00,4,436,372,28,19,17,80.07,15,200110536,4
2016-06-17,13:14:00,4,437,373,33,17,14,78.79,15,200110536,4
2016-06-17,13:29:00,4,437,395,16,14,12,78.87,15,200110536,4
2016-06-17,13:44:00,4,428,365,21,21,21,80.09,15,200110536,4
2016-06-17,13:59:00,4,443,402,14,21,6,79.56,15,200110536,4
2016-06-17,14:14:00,4,428,376,23,14,15,80.15,15,200110536,4
2016-06-17,14:29:00,4,492,444,19,12,17,79.7,15,200110536,4
2016-06-17,14:44:00,4,407,367,17,15,8,80.63,15,200110536,4
2016-06-17,14:59:00,4,486,426,27,26,7,78.6,15,200110536,4
2016-06-17,15:14:00,4,526,470,32,11,13,81.11,15,200110536,4
2016-06-17,15:29:00,4,525,482,21,12,10,80.57,15,200110536,4
2016-06-17,15:44:00,4,564,515,28,14,7,78.16,15,200110536,4
2016-06-17,15:59:00,4,550,505,29,9,7,79.77,15,200110536,4
2016-06-17,16:14:00,4,632,591,24,8,9,79.6,15,200110536,4
2016-06-17,16:29:00,4,624,571,31,15,7,77.92,15,200110536,4
